skz,name,street,zip,city,phone,email,website,principal,school_type
405062,Mittelschule Prambachkirchen,Schulstraße 2,4731,Prambachkirchen,07277 24 97,s405062@schule-ooe.at,https://www.mittelschule-prambachkirchen.at,Frau Christine Gessl,Nižší střední škola
405091,Volksschule Prambachkirchen,Schulstraße 4,4731,Prambachkirchen,07277 23 25,s405091@schule-ooe.at,http://vs-prambachkirchen.jimdo.com,Frau Maria Meindlhumer,Základní škola
405111,Volksschule Rockersberg,Limberg 16,4070,Hinzenbach,07272 46 80,s405111@schule-ooe.at,http://vs.rockersberg.eduhi.at,Frau Beatrix Dopplmair,Základní škola
405121,Volksschule St. Marienkirchen,Weberberg 1,4076,St. Marienkirchen a.d. Polsenz,07249 471 98,s405121@schule-ooe.at,https://www.vs-sanktmarienkirchen.at/,Frau Gloria Götzenberger,Základní škola
405131,Volksschule Scharten,Scharten 39,4612,Scharten,07272 52 20,s405131@schule-ooe.at,https://vsscharten.eduhi.at/,Frau Isabel Deinhammer,Základní škola
405141,Volksschule Stroheim,Stroheim 28,4074,Stroheim,07272 63 35,s405141@schule-ooe.at,http://www.vsstroheim.at,Frau Andrea Grabner,Základní škola
405151,Freie Schule Hand in Hand Hartkirchen,Schmiedstraße 2,4081,Hartkirchen,,lernen@fs-hand-in-hand.at,http://fs-hand-in-hand.at,,Základní škola
405418,Bundeshandelsakademie und Bundeshandelsschule Eferding,Bräuhausstraße 3,4070,Eferding,07272 55 70,s405418@bildung.gv.at,http://www.hakeferding.at,Herr Dominik Gaheis,Obchodní škola
406015,Berufsschule Freistadt,Linzer Straße 45,4240,Freistadt,0732 77 20-35300,bs-freistadt.post@ooe.gv.at,http://www.bs-freistadt.ac.at,Frau Judith Blaimschein,Odborné učiliště
406016,Bundesgymnasium und Bundesrealgymnasium Freistadt,Zemannstraße 4,4240,Freistadt,07942 722 19,s406016@bildung.gv.at,http://www.bgfrei.at,Frau Sandra Wiederkehr,Všeobecná střední škola (gymnázium)
406021,Volksschule 1 Freistadt,Stifterplatz 2,4240,Freistadt,07942 723 72,s406021@schule-ooe.at,http://schulen.eduhi.at/vs1freistadt,Frau Andrea Reindl,Základní škola
406022,Mittelschule Gutau,Pregartenerstraße 4,4293,Gutau,07946 62 60-100,s406022@schule-ooe.at,http://www.nmsgutau.at,Frau Monika Falkensteiner,Nižší střední škola
406032,Mittelschule Königswiesen,Schulstraße 5,4280,Königswiesen,07955 2015 510,s406032@schule-ooe.at,https://nmskoenigswiesen.jimdo.com,Herr Erwin Bindreiter,Nižší střední škola
406034,Polytechnische Schule Freistadt,Linzer Straße 6a,4240,Freistadt,07942 724 22,s406034@schule-ooe.at,http://www.pts-freistadt.at,Frau Klaudia Umdasch,Polytechnická škola
406041,Volksschule Grünbach,Freiwaldstraße 11,4264,Grünbach,07942 729 75-11,s406041@schule-ooe.at,https://www.vsgruenbach.at/,Frau Maria Heine-Klug,Základní škola
406042,Mittelschule St. Leonhard,Schulstraße 9,4294,St. Leonhard,07952 82 15,s406042@schule-ooe.at,http://www.nms-stleonhard.at,Herr Arnold Petz,Nižší střední škola
406044,Polytechnische Schule Pregarten<br>INFOTEC - PTS PREGARTEN,Althauserstraße 10,4230,Pregarten,07236 23 95-30,s406044@schule-ooe.at,http://www.ptspregarten.at,Frau Monika Pirkelbauer,Polytechnická škola
406051,Volksschule Gutau,Pregartenerstraße 4,4293,Gutau,07946 62 67,s406051@schule-ooe.at,http://www.vs-gutau.at,Frau Monika Falkensteiner,Základní škola
406052,Mittelschule Liebenau,Liebenau 78,4252,Liebenau,07953 81 12,s406052@schule-ooe.at,http://schulen.eduhi.at/hsliebenau,Herr Alfred Karrer,Nižší střední škola
406062,Mittelschule Neumarkt,aße 7,4212,Neumarkt im Mühlkreis,07941 69 10,s406062@schule-ooe.at,http://www.nmsneumarkt.at,Frau Claudia Jachs,Nižší střední škola
406071,Volksschule Hagenberg,Hauptstraße 88,4232,Hagenberg i.M.,07236 23 13,s406071@schule-ooe.at,https://www.hagenberg.at/leben-in-hagenberg/bildung-kultur/volksschule,Frau Martina Ketterer-Hager,Základní škola
406072,Mittelschule St. Oswald,Markt 71,4271,St. Oswald bei Freistadt,07945 72 21,s406072@schule-ooe.at,http://www.nms-st-oswald.at,Frau Claudia Schmutz,Nižší střední škola
406091,Volksschule Hirschbach,Schulstraße 2,4242,Hirschbach i.M.,07948 3552,s406091@schule-ooe.at,http://www.hirschbach.ooe.gv.at/Volksschule,Frau Doris Damberger,Základní škola
406092,Mittelschule Rainbach,Schulstraße 16,4261,Rainbach im Mühlkreis,07949 62 42-11,s406092@schule-ooe.at,http://khs.eduhi.at,Herr Hannes Schlagintweit,Nižší střední škola
406101,Volksschule Kaltenberg,Kaltenberg 22,4273,Unterweißenbach,07956 73 07,s406101@schule-ooe.at,https://www.kaltenberg.at/Volksschule,Frau Christina Hennerbichler,Základní škola
406102,Mittelschule Tragwein,Schulstraße 8,4284,Tragwein,07263 883 34,s406102@schule-ooe.at,http://www.nms-tragwein.at,Herr Markus Riederer,Nižší střední škola
406111,Volksschule Kefermarkt,Oberer Markt 16,4292,Kefermarkt,07947 62 57,s406111@schule-ooe.at,https://kefermarkt.riskommunal.net/Volksschule_2,Frau Angela Preslmayer,Základní škola
406112,Mittelschule Unterweißenbach,Schulstraße 1,4273,Unterweißenbach,07956 72 64,s406112@schule-ooe.at,https://www.schuleuwb.at,Herr Christian Traubenek,Nižší střední škola
406121,Volksschule Königswiesen,Schulstraße 7,4280,Königswiesen,07955 64 85-11,s406121@schule-ooe.at,http://vskoenigswiesen.jimdo.com,Frau Elisabeth Buchberger,Základní škola
406122,Mittelschule Windhaag,Schulstraße 2,4263,Windhaag b. Freistadt,07943 / 6120-20,s406122@schule-ooe.at,https://mswindhaag.at/,Frau Veronika Walchshofer,Nižší střední škola
406132,Mittelschule Bad Zell,Schulstraße 4,4283,Bad Zell,07263 72 85-1,s406132@schule-ooe.at,http://nmsbadzell.eduhi.at,Frau Maria Anna Haslhofer-Gaßl,Nižší střední škola
406141,Volksschule Miteinander - Lasberg<br>Volksschule mit musikalischer Schwerpunktsetzung,Oswalderstraße 6,4291,Lasberg,0677 628 486 98,s406141@schule-ooe.at,,Herr Tobias Sebastian Grabner,Základní škola
406142,Priv. Mittelschule Marianum Freistadt,St. Peterstraße 2,4240,Freistadt,07942 722 29-0,s406142@schule-ooe.at,http://www.marianum-freistadt.at,Frau Hedwig Hartmann,Nižší střední škola
406151,Volksschule St. Leonhard,Schulgasse 1,4294,St. Leonhard,07952 83 05,s406151@schule-ooe.at,https://www.vs-stleonhard.at,Frau Julia Hartl,Základní škola
406161,Volksschule Leopoldschlag,Schulstraße 1,4262,Leopoldschlag,07949 82 19,s406161@schule-ooe.at,http://www.vs-leopoldschlag.eduhi.at,Frau Bettina Watzinger,Základní škola
406162,Mittelschule Pregarten,Althauser Straße 10,4230,Pregarten,07236 23 95-10,s406162@schule-ooe.at,http://www.nms-pregarten.com,Frau Manuela Kopf-Teufel,Nižší střední škola
406171,Volksschule Liebenau,Liebenau 100,4252,Liebenau,07953 81 13,s406171@schule-ooe.at,,Frau Marlene Schübl,Základní škola
406172,Sportmittelschule Sandl,Kirchenplatz 3,4251,Sandl,07944/ 8207,s406172@schule-ooe.at,https://www.ms-sandl.at,Frau Claudia Schmutz,Nižší střední škola
406182,Mittelschule Grünbach,Freiwaldstraße 11,4264,Grünbach,07942 729 75-21,s406182@schule-ooe.at,https://www.ms-gruenbach.at/,Frau Maria Heine-Klug,Nižší střední škola
406191,Volksschule Mönchdorf,Hauptstraße 11,4281,Mönchdorf,07267 82 88,s406191@schule-ooe.at,https://www.vsmoenchdorf.at,Frau Gertrude Haider,Základní škola
406201,Volksschule Neumarkt,Pillhofstraße 12,4212,Neumarkt im Mühlkreis,07941 82 28,s406201@schule-ooe.at,,Frau Katharina Janisch,Základní škola
406202,Musikmittelschule Freistadt,Bahnhofstraße 18,4240,Freistadt,07942/ 7341 211,s406202@schule-ooe.at,http://mms-freistadt.at,Frau Alexandra Lindner,Nižší střední škola
406221,Volksschule St. Oswald,Markt 72,4271,St. Oswald b. Freistadt,07945 7221-20,s406221@schule-ooe.at,https://vs-stoswald.at,Herr Wolfgang Neumüller,Základní škola
406231,Volksschule Pierbach,Schulstraße 19,4282,Pierbach,07267 82 24,s406231@schule-ooe.at,,Frau Martina Pölzl,Základní škola
406241,Volksschule Pregarten,Schulstraße 7,4230,Pregarten,07236 22 79-80,s406241@schule-ooe.at,https://vspregarten.jimdofree.com,Frau Romana Freynschlag,Základní škola
406251,Volksschule Rainbach,Schulstraße 1,4261,Rainbach im Mühlkreis,07949 62 21,s406251@schule-ooe.at,http://vsrainbachmkr.at,Frau Ingrid Brandstätter,Základní škola
406261,Volksschule Reichenstein<br>zweiklassige VS,Reichenstein 17,4230,Pregarten,07236 32 55,s406261@schule-ooe.at,https://www.vsreichenstein.at,Frau Barbara Grabmann,Základní škola
406271,Volksschule Sandl,Kirchenplatz 2,4251,Sandl,07944/ 8755,s406271@schule-ooe.at,https://vs-sandl.at,Herr Wolfgang Neumüller,Základní škola
406281,Volksschule Schönau,Schulstraße 5,4274,Schönau i.M.,07261 72 24,s406281@schule-ooe.at,,Frau Margarete Mairböck,Základní škola
406311,Volksschule Tragwein,Schulstraße 4,4284,Tragwein,07263 882 15,s406311@schule-ooe.at,,Frau Nicole Langthaler,Základní škola
406321,Volksschule Unterweißenbach<br>Schule für jedes Kind,Schulstraße 2,4273,Unterweißenbach,07956 72 23-10,s406321@schule-ooe.at,http://vs-unterweissenbach.schulweb.at,Frau Hedwig Haneder,Základní škola
406331,Volksschule Unterweitersdorf,Obere Dorfstraße 20,4210,Unterweitersdorf,07235 630 94,s406331@schule-ooe.at,,Frau Manuela Novak,Základní škola
406341,"Sokrates Schule Mühlviertel des Vereins ""Sokrates Schule Mühlviertel""",Zaglaustaße 8,4240,Freistadt,0676/7979 099,s406341@schule-ooe.at,,Frau Doris Weglehner,Základní škola
406351,Volksschule Wartberg,Schulstraße 5,4224,Wartberg ob d. Aist,07236 23 67,s406351@schule-ooe.at,http://vs.wartberg.aist.eduhi.at,Herr Siegfried Hauser,Základní škola
406361,Volksschule Weitersfelden,Weitersfelden 60,4272,Weitersfelden,07952 62 25,s406361@schule-ooe.at,,Frau Karin Reindl,Základní škola
406371,Volksschule Windhaag,Schulstraße 2,4263,Windhaag b. Freistadt,07943 61 10,s406371@schule-ooe.at,,Frau Gertrude Leitner,Základní škola
406391,Volksschule Bad Zell,Am Grünberg 1,4283,Bad Zell,07263 74 60,s406391@schule-ooe.at,https://www.vsbadzell.at,Frau Anita Hinterdorfer,Základní škola
406418,HAK und HTL Freistadt,Brauhausstraße 10,4240,Freistadt,07942 724 44-0,s406418@bildung.gv.at,https://www.hakhtlfreistadt.at,Frau Elisabeth Teufer,Obchodní škola
406421,Volksschule Waldburg,Waldburg 31,4240,Waldburg,07942 82 96,s406421@schule-ooe.at,https://vswaldburg.jimdofree.com,Frau Michaela Leitner,Základní škola
406429,Vereinigung von Ordensschulen Österreichs HLW/HLK Freistadt,Schmiedgasse 2,4240,Freistadt,07942 722 41,s406429@bildung.gv.at,https://www.hlw-freistadt.at,Herr Jürgen Ehling,Humanitně zaměřená škola
406431,Volksschule 2 Freistadt,Brauhausstraße 9,4240,Freistadt,07942 725 20,c476010@schule-ooe.at,https://www.vs2freistadt.at,Frau Andrea Reindl,Základní škola
406720,Landw. Berufs- und Fachschule Hagenberg,Veichter 99,4232,Hagenberg im Mühlkreis,0732 77 20-33400,lwbfs-hagenberg.post@ooe.gv.at,https://www.ooe-landwirtschaftsschulen.at/21497_DEU_HTML.htm,Herr Bernhard Pilz,Zemědělská škola
407011,Volksschule St. Agatha,St. Agatha 19,4823,Hallstatt,06135 85 22,s407011@schule-ooe.at,http://www.vs-agatha.at,Herr Michael Schörgendorfer,Základní škola
407012,Mittelschule Altmünster,Marktstraße 29,4813,Altmünster,07612 878 49-0,s407012@schule-ooe.at,http://www.nms-altmuenster.at,Frau Sylvia Grafinger,Nižší střední škola
407015,Berufsschule Gmunden 1,Miller-v.-Aichholz-Straße 30,4810,Gmunden,0732 77 20-35400,bs-gmunden1.post@ooe.gv.at,http://www.bs-gmunden1.ac.at,Herr Gerd Ulf Rainer,Odborné učiliště
407016,"Bundesgymnasium und Bundesrealgymnasium Gmunden, Keramikstraße",Keramikstraße 28,4810,Gmunden,07612 643 81,s407016@bildung.gv.at,http://www.gymgmunden.at,Herr Rainer Leitner,Všeobecná střední škola (gymnázium)
407021,Volksschule Altmünster am Traunsee,Marktstraße 28,4813,Altmünster,07612 892 64,s407021@schule-ooe.at,,Frau Sabrina Riedelsberger,Základní škola
407022,Sportmittelschule Ebensee,Pestalozziplatz 2,4802,Ebensee,0676 839 401-80,s407022@schule-ooe.at,https://www.sportmittelschuleebensee.net/,Herr Hermann Neuböck,Nižší střední škola
407023,Nikolaus-Lenau-Schule Gmunden,Spitalstraße 10,4810,Gmunden,0676 887 948 50,s407023@schule-ooe.at,https://www.nikolaus-lenau-schule.at,Herr Walter Mayrhofer,Speciální škola
407024,Polyt. Schule Gmunden,Spitalstraße 6,4810,Gmunden,07612 794 560,s407024@schule-ooe.at,https://ptsgmunden.edupage.org,Frau Gabriele Pohl,Polytechnická škola
407025,Berufsschule Altmünster,Ebenzweierstraße 26,4813,Altmünster,0732 77 20-35000,bs-altmuenster.post@ooe.gv.at,http://www.bs-altmuenster.ac.at,Herr Armin Lenz,Odborné učiliště
407026,"Gymnasium Gmunden Ort des Schulvereins der Kreuzschwestern, Pensionatstraße",Pensionatstraße 9,4810,Gmunden,07612 649 51-51,s407026@bildung.gv.at,http://www.gymnasiumort.at,Herr Wolfgang Kurz,Všeobecná střední škola (gymnázium)
407031,Volksschule Ebensee,Kirchengasse 10,4802,Ebensee,0676 839 40-182,s407031@schule-ooe.at,http://vs-ebensee.jimdo.com,Frau Elke Kendler-Bartl,Základní škola
407033,Leopold-Hasner-Schule<br>Allgem. Sonderschule,Concordiastraße 6,4820,Bad Ischl,06132 247 91-30,s407033@schule-ooe.at,https://leopoldhasnerschule.wordpress.com/,Frau Theresa Schögl,Speciální škola
407036,"Bundesrealgymnasium und  Bundesoberstufenrealgymnasium Gmunden Schloss Traunsee, Pensionatstraße 74",Pensionatstraße 74,4810,Gmunden,07612 624 15-38,s407036@bildung.gv.at,https://www.schlosstraunsee.at,Herr Egmont Schmidt,Všeobecná střední škola (gymnázium)
407046,Bundesgymnasium und Bundesrealgymnasium Bad Ischl,Grazer Straße 27,4820,Bad Ischl,06132 234 93,s407046@bildung.gv.at,http://www.gymbadischl.at,Frau Gisela Daucher,Všeobecná střední škola (gymnázium)
407052,Mittelschule Gmunden-Stadt,Habertstraße 7-9,4810,Gmunden,07612 794 540,s407052@schule-ooe.at,https://nmsgmunden.edupage.org,Frau Beatrix Wiesauer,Nižší střední škola
407056,"Private Höhere Schule im Spital (HIS) des ""Schulvereins der Kreuzschwestern""",Pensionatstraße 9,4810,Gmunden,,s407056@bildung.gv.at,https://www.his-ooe.at/kontakt-9,Frau Ursula Gattringer,Všeobecná střední škola (gymnázium)
407061,Volksschule Gmunden Stadt,Seilergasse 9,4810,Gmunden,07612 794 510,s407061@schule-ooe.at,http://vs-gmunden-stadt.jimdo.com,Frau Christine Gruber,Základní škola
407062,Mittelschule Gmunden-Traundorf,Annastraße 4,4810,Gmunden,07612 794 550,s407062@schule-ooe.at,https://msgmundentraundorf.at/,Herr Georg Praxmarer,Nižší střední škola
407071,"Volksschule Gmunden, Brahmsschule",Lindenstraße 11,4810,Gmunden,07612 743 34,s407071@schule-ooe.at,https://www.vs-brahmsschule-gmunden.at,Frau Beatrice Rothauer,Základní škola
407081,Volksschule Gmunden-Traundorf<br>Schule an der Pferdeeisenbahn,Annastraße 4,4810,Gmunden,07612 794 520,s407081@schule-ooe.at,http://vsgmunden-traundorf.jimdo.com,Frau Magdalena Mayr,Základní škola
407082,Welterbe-Mittelschule 1 Bad Goisern<br>Welterbe MS Bad Goisern,Kurparkstraße 4,4822,Bad Goisern,06135 83 49,s407082@schule-ooe.at,http://www.welterbe-mittelschule.at,Frau Monika Mitterhauser,Nižší střední škola
407092,Mittelschule Gosau<br>Neue Musikmittelschule,Schulstraße 16,4824,Gosau,06136 85 92-21,s407092@schule-ooe.at,https://www.schule-gosau.at,Frau Elisabeth Maria Raffl,Nižší střední škola
407101,Volksschule Bad Goisern<br>Volksschule mit musikalischer Schwerpunktsetzung,Obere Marktstraße 7,4822,Bad Goisern,06135 86 87,s407101@schule-ooe.at,http://schulen.eduhi.at/vsgoisern,Frau Beate Laimer,Základní škola
407102,Mittelschule 2 Bad Goisern,Schmiedgasse 13,4822,Bad Goisern,06135 71 47,s407102@schule-ooe.at,http://schulen.eduhi.at/hs2bg,Frau Brigitte Atzmanstorfer,Nižší střední škola
407111,Volksschule Gosau,Schulstraße 16,4824,Gosau,06136 859 210,s407111@schule-ooe.at,https://www.gosau.ooe.gv.at/Volksschule_Gosau,Frau Elisabeth Maria Raffl,Základní škola
407112,Johann Nestroy Mittelschule Bad Ischl<br>Johann-Nestroy Schule,Kaiser-Franz-Josef-Straße 6,4820,Bad Ischl,06132 244 72,s407112@schule-ooe.at,https://msbadischl.edupage.org,Frau Elisabeth Eckel-Knoth,Nižší střední škola
407121,Volksschule Grünau,Kirchenplatz 4,4645,Grünau im Almtal,07616 83 09,s407121@schule-ooe.at,https://www.volksschule.at/gruenau,Frau Sabine Schiefermair,Základní škola
407131,Volksschule Gschwandt<br>Volksschule mit musikalischer Schwerpunktsetzung,Hauptstraße 10,4816,Gschwandt,07612 626 01,s407131@schule-ooe.at,https://www.musikvolksschule-gschwandt.at,Frau Annemarie Hauer,Základní škola
407142,Sportmittelschule Laakirchen,Europaplatz 4,4663,Laakirchen,07613 23 70-31,s407142@schule-ooe.at,http://www.nms-laakirchen.at,Frau Manuela Drack,Nižší střední škola
407151,Welterbe-Volksschule Hallstatt-Obertraun,Salzbergstraße 175,4830,Hallstatt,06134 82 82,s407151@schule-ooe.at,http://welterbe-vs.eduhi.at,,Základní škola
407152,Digitale Technische Naturwissenschaftliche Mittelschule Scharnstein,Kirchenplatz 5,4644,Scharnstein,07615 22 77,s407152@schule-ooe.at,http://www.nmsscharnstein.eduhi.at,Frau Margot Scherbaum,Nižší střední škola
407171,Volksschule Concordia,Bauerstraße 14,4820,Bad Ischl,06132 247 91-20,s407171@schule-ooe.at,http://www.vsconcordia.at,Herr Martin Sturm,Základní škola
407181,Volksschule Kirchham,Kirchham 34,4656,Kirchham,07619 20 25,s407181@schule-ooe.at,https://www.vs-kirchham.at,Frau Karin Schwarzlmüller,Základní škola
407182,Mittelschule/PTS Vorchdorf,Schulstraße 6,4655,Vorchdorf,07614 635 63 21,s407182@schule-ooe.at,http://www.nms-vorchdorf.at,Frau Sonja Staudinger,Nižší střední škola
407191,Volksschule St. Konrad,Ort 7,4817,St. Konrad,07615 80 25,s407191@schule-ooe.at,https://vs-st-konrad.jimdofree.com/,Frau Susanne Holzleithner,Základní škola
407192,Mittelschule Neukirchen,Neukirchen 78,4814,Neukirchen bei Altmünster,07618 60 11-21,s407192@schule-ooe.at,http://www.nmsneukirchen.at,Herr Klaus Enser,Nižší střední škola
407202,Mittelschule Ohlsdorf,Hauptstraße 33,4694,Ohlsdorf,07612 472 20,s407202@schule-ooe.at,https://ms-ohlsdorf.edupage.org,Frau Melanie Maria-Anna Grill,Nižší střední škola
407211,Volksschule Laakirchen,Europaplatz 3,4663,Laakirchen,07613 23 70-21,s407211@schule-ooe.at,http://schulen.eduhi.at/vs.laakirchen,Herr Karl Bischinger,Základní škola
407241,Volksschule Lindach,Mitterberg 6,4663,Laakirchen,07613 37 35,s407241@schule-ooe.at,https://www.laakirchen.ooe.gv.at/Volkschule_Lindach,Frau Tanja Miedler,Základní škola
407261,Volksschule Mühldorf,Mühldorf 16,4644,Scharnstein,07615 23 20,s407261@schule-ooe.at,https://vsmuehldorf.wordpress.com/,Frau Karin Mairhofer,Základní škola
407271,Volksschule Neukirchen bei Altmünster,Neukirchen 79,4814,Neukirchen bei Altmünster,0664 848 45 05,s407271@schule-ooe.at,https://vsneukirchen.jimdo.com,Frau Stefanie Spiesberger,Základní škola
407291,Volksschule Ohlsdorf,Irresbergstraße 2,4694,Ohlsdorf,07612 472 90,s407291@schule-ooe.at,https://www.vsohlsdorf.at,Frau Julia Verena Schmied,Základní škola
407301,Volksschule Pamet,Pametstraße 2,4655,Vorchdorf,07614 64 17,s407301@schule-ooe.at,http://vs.pamet.eduhi.at,Frau Ulrike Dopf,Základní škola
407311,Volksschule Pfandl,Pfandler Straße 29,4820,Bad Ischl,06132 238 70,s407311@schule-ooe.at,http://schulen.eduhi.at/vs_pfandl,Frau Katharina Elisabeth Moser,Základní škola
407321,Volksschule Pinsdorf,Steinbichlstraße 9,4812,Pinsdorf,0699 163 926 01,s407321@schule-ooe.at,https://vspinsdorf.at/,Herr Peter Kaiser,Základní škola
407331,Volksschule Reindlmühl,Reindlmühl 4,4814,Neukirchen,07618 70 05-10,s407331@schule-ooe.at,https://www.vsreindlmuehl.at,Frau Gabriele Stöckl,Základní škola
407341,Volksschule Reiterndorf,Hubkoglstraße 5,4820,Bad Ischl,06132 244 28,s407341@schule-ooe.at,http://vs_reiterndorf.eduhi.at,Frau Ursula Stibl,Základní škola
407351,Volksschule Roith-Ebensee,Roitherstraße 9,4802,Ebensee,0676 839 401 83,s407351@schule-ooe.at,http://vsroith.jimdo.com,Frau Barbara Ute Müller-Ruttensteiner,Základní škola
407361,Volksschule Roitham,Pfarrhofstraße 20,4661,Roitham,07613 51 60,s407361@schule-ooe.at,http://schulen.eduhi.at/vs-roitham,Frau Petra Zorn,Základní škola
407371,Volksschule Rußbach,Rußbach 84,5360,St. Wolfgang,0664 886 134 76,s407371@schule-ooe.at,https://www.schuki.at,Frau Michaela Pilz,Základní škola
407391,Volksschule Traunkirchen,Mitterndorf 10,4801,Traunkirchen,07617 22 24,s407391@schule-ooe.at,https://vs-traunkirchen.jimdo.com/,Frau Karin Mader,Základní škola
407401,Volksschule Viechtwang,Viechtwang 19,4644,Scharnstein,07615 24 15,s407401@schule-ooe.at,https://www.vsviechtwang.at,Frau Ulrike Führer,Základní škola
407411,Volksschule Vorchdorf<br>Volksschule mit musikalischer Schwerpunktsetzung,Schulstraße 6,4655,Vorchdorf,07614 635 63 30,s407411@schule-ooe.at,https://vs-vorchdorf.at/,Frau Michaela Ohler,Základní škola
407417,Höhere Technische Bundeslehranstalt Hallstatt,Lahnstraße 69,4830,Hallstatt,06134 82 14-0,s407417@bildung.gv.at,http://schulen.eduhi.at/hallstatt,Herr Christoph Preimesberger,Technická škola
407421,Volksschule St. Wolfgang,Markt 159,5360,St. Wolfgang,0664 886 134 76,s407421@schule-ooe.at,https://www.vs-stwolfgang.com,Frau Michaela Pilz,Základní škola
407431,Volksschule Ort des Schulvereins der Kreuzschwestern,Pensionatstraße 9,4810,Gmunden,07612 649 51-32,s407431@schule-ooe.at,http://www.vs-gmunden-ort.eduhi.at,Herr Thomas Grömer,Základní škola
407439,Höhere Bundeslehranstalt für wirtschaftliche Berufe Bad Ischl,Kaltenbachstraße 19 - 23,4820,Bad Ischl,06132 233 94-0,s407439@bildung.gv.at,http://wp11020023.server-he.de/index.php/kontakt,Herr Rainer Posch,Humanitně zaměřená škola
407451,Privatschule des Vereins Ein Kinderhaus - Initiative für aktives und offenes Lernen,Eben 3,4813,Altmünster,07612 893 64-22,s407451@schule-ooe.at,https://www.kinderhaus.at,,Základní škola
407459,Höhere gewerbliche Bundeslehranstalt (Fachrichtung Mode und Bekleidungstechnik) Ebensee,Pestalozziplatz 4,4802,Ebensee a. Traunsee,06133 52 91,s407459@bildung.gv.at,http://www.modeebensee.at,Herr Herbert Mittendorfer,Humanitně zaměřená škola
407468,Bundeshandelsakademie und Bundeshandelsschule Gmunden,Habertstraße 5,4810,Gmunden,07612 641 15,s407468@bildung.gv.at,https://hak-gmunden.at,Frau Evelyn Haubner-Pehböck,Obchodní škola
407479,Schule für Sozialbetreuungsberufe der Caritas Oberösterreich,Langbathstraße 44,4802,Ebensee a. Traunsee,06133 52 04,s407479@bildung.gv.at,https://www.josee.at,Frau Birgit Ippisch,Humanitně zaměřená škola
407488,Bundeshandelsakademie und Bundeshandelsschule Bad Ischl,Grazer Straße 27,4820,Bad Ischl,06132 235 62,s407488@bildung.gv.at,https://www.hakhasbadischl.at,Frau Susanne Mayr,Obchodní škola
407529,Höhere gewerbliche Bundeslehranstalt (Fachrichtung Tourismus) Bad Ischl<br>Tourismusschulen Salzkammergut,Katrinstraße 2,4820,Bad Ischl,06132 244 58-0,s407529@bildung.gv.at,http://www.tourismusschulen-salzkammergut.at,Herr Wolfgang Falkensteiner,Humanitně zaměřená škola
407710,Landw. Berufs- und Fachschule Altmünster,Pichlhofstraße 62,4813,Altmünster,07612 872 63,lwbfs-altmuenster.post@ooe.gv.at,https://www.ooe-landwirtschaftsschulen.at/1065_DEU_HTML.htm,Frau Elke Haitzinger,Zemědělská škola
408011,Volksschule Aistersheim,Aistersheim 10,4676,Aistersheim,07734 28 05,s408011@schule-ooe.at,https://vsaistersheim.jimdofree.com,Frau Irmgard Brandner,Základní škola
408012,Mittelschule Bad Schallerbach,Schulstraße 4,4701,Bad Schallerbach,07249 485 55-70,s408012@schule-ooe.at,http://www.nms-schallerbach.at,Herr Friedrich Eibl,Nižší střední škola
408014,Polytechnische Schule Grieskirchen,Parzer Schulstraße 1,4710,Grieskirchen,07248 626 80-11,s408014@schule-ooe.at,http://www.pts-grieskirchen.at,Herr Franz Viktor Pilz,Polytechnická škola
408016,Bundesoberstufenrealgymnasium Grieskirchen,Gymnasiumstraße 2,4710,Grieskirchen,07248 684 30,s408016@bildung.gv.at,http://www.borg-grieskirchen.at,Herr Daniel Rötzer-Matz,Všeobecná střední škola (gymnázium)
408021,Volksschule Altenhof,Farthofstraße 14,4674,Altenhof a.H.,07735 70 13,s408021@schule-ooe.at,https://vs-altenhof.jimdofree.com,,Základní škola
408022,Mittelschule Gaspoltshofen,Hauptstraße 18,4673,Gaspoltshofen,07735 80 17,s408022@schule-ooe.at,http://schulen.eduhi.at/gaspoltshofen,Herr Friedrich Famler,Nižší střední škola
408023,Johann-Eisterer-Landesschule<br>Landessonderschule für schwerstbehinderte Kinder Steegen-Peuerbach,St. Pius 10,4722,Peuerbach,07276 25 65,s408023@schule-ooe.at,http://lss-steegen.ac.at,Frau Eva Maria Stahrl,Speciální škola
408031,Volksschule Bad Schallerbach,Schulstraße 2,4701,Bad Schallerbach,07249 485 55-60,s408031@schule-ooe.at,http://http://www.vs.bad-schallerbach.at,Frau Ruth Atzwanger,Základní škola
408041,Volksschule Bruck,Bruck 40,4722,Bruck-Waasen,07276 22 88,s408041@schule-ooe.at,http://www.vs-bruck.at,Frau Manuela Ortbauer,Základní škola
408042,Mittelschule Grieskirchen<br>Auflassung derTechnischen Naturwissenschaftlichen Mittelschule 1 Grieskirchen (Zusammenlegung mit derTechnisch Naturwissenschaftlichen Mittelschule 2 Grieskirchen) ab dem Schuljahr 2024/2025,Parzer Schulstraße 1,4710,Grieskirchen,07248 622 51,s408042@schule-ooe.at,http://https://www.nms2grieskirchen.at/,Frau Daniela Reckendorfer,Nižší střední škola
408052,Musikmittelschule Haag,Lambacherstraße 29a,4680,Haag a.H.,07732 22 43,s408052@schule-ooe.at,http://www.nms-haag.at,Herr Rudolf Sternbauer,Nižší střední škola
408061,Volksschule Gallspach,Stelzhamerstraße 8,4713,Gallspach,07248 619 49,s408061@schule-ooe.at,http://vsgallspach.jimdo.com/,Herr Klaus Tolar,Základní škola
